BVB_ID,player_name,player_country,podium%,gender,isBlack_Challenge,isBlack_Elite16,isBlack,partners_count,duration_median,height_imputed,current_age,games_points_metric
20632,Ana Rita Baptista,Portugal,0.0,W,False,False,False,1.0,33.0,70.00311958405545,23.0,-0.6074396764365748
20634,Margarida Maia,Portugal,0.0,W,False,False,False,1.0,42.0,70.00311958405545,25.0,-0.6074396764365748
20647,Valeria Tallevi Diotallevi,Italy,0.0,W,False,False,False,2.0,35.0,70.00311958405545,33.0,-0.5262407758635275
20653,Laura Krisztina Gubicza,Hungary,0.0,W,False,False,False,1.0,27.0,70.00311958405545,28.0,-0.6090256044934443
20654,Julia Kee,Netherlands,0.0,W,False,False,False,2.0,34.0,70.00311958405545,23.0,-0.5819593043024285
20673,Kateryna Udovenko,Ukraine,0.0,W,False,False,False,1.0,41.0,70.00311958405545,18.0,-0.5525141120261086
20698,Adriana Serrano Ferro,Spain,0.0,W,False,False,False,1.0,28.5,70.00311958405545,17.0,-0.4980643260327031
20699,Chiara Honti-Majoros,Hungary,0.0,W,False,False,False,1.0,27.0,70.00311958405545,17.0,-0.5628226443957598
20701,Veronika Zhukova,Ukraine,0.0,W,False,False,False,1.0,39.5,70.00311958405545,20.0,-0.6034748562944012
20702,Anastasiya Nagorna,Ukraine,0.0,W,False,False,False,1.0,39.5,70.00311958405545,20.0,-0.6034748562944012
20730,Emma Hohenauer,Austria,0.0,W,False,False,False,1.0,27.0,70.00311958405545,17.0,-0.5531484832488563
20735,Deniela Konstantinova,Latvia,0.09,W,False,False,False,1.0,31.0,70.00311958405545,17.0,-0.2845996414554128
20738,Daisy Mumby,England,0.0,W,False,False,False,1.0,35.0,73.0,30.0,-0.21936554467529518
20760,Anastasiia Prykhodko,Ukraine,0.0,W,False,False,False,1.0,32.0,70.00311958405545,35.0,-0.6066467124081402
20761,Tetiana Grashchenko,Ukraine,0.0,W,False,False,False,1.0,32.0,70.00311958405545,34.0,-0.6066467124081402
20764,Tereza Francova,Czech Republic,0.0,W,False,False,False,1.0,40.5,70.00311958405545,23.0,-0.39408113102218734
20765,Alana Snow,England,0.0,W,False,False,False,1.0,36.0,70.00311958405545,23.0,-0.4888659433028605
20777,Erica Brok,United States,0.0,W,False,False,False,1.0,38.0,68.0,23.0,-0.14567111179631648
20780,Isabella Ferary,United States,0.0,W,False,False,False,1.0,39.0,64.0,20.0,-0.6003030001806624
20789,Lexy Denaburg,United States,0.12,W,False,False,False,3.0,43.0,72.0,21.0,0.19324109801801276
20790,Lina Russo,United States,0.0,W,False,False,False,3.0,39.0,69.0,20.0,-0.4310320228699105
20798,Rorianna Chartier,United States,0.0,W,False,False,False,1.0,39.0,67.0,20.0,-0.5497649647479792
20804,Taryn Kloth,United States,0.44,W,True,False,True,1.0,41.0,76.0,25.0,2.350680861369726
20811,Angelina Ferary,United States,0.0,W,False,False,False,1.0,39.0,64.0,20.0,-0.6003030001806624
20812,Ashley Pater,United States,0.09,W,False,False,False,2.0,39.0,68.0,17.0,0.3929088244392064
20813,Bri Civiero,United States,0.0,W,False,False,False,2.0,39.0,73.0,27.0,-0.33339192414820523
20818,Jennifer Keddy,United States,0.2,W,False,False,False,1.0,50.5,76.0,31.0,1.2324454522257622
20827,Mackenzie Morris,United States,0.0,W,False,False,False,1.0,38.0,70.0,23.0,-0.36331289484158596
20830,McKala Rhodes,United States,0.0,W,False,False,False,2.0,39.0,70.0,25.0,-0.15904597705547108
20834,Olivia Stasevich,United States,0.0,W,False,False,False,1.0,37.0,68.0,24.0,-0.5608664611460652
20842,Skyler Germann,United States,0.2,W,False,False,False,2.0,39.0,69.0,21.0,-0.1255298254740748
20847,Maud Chapleau,Canada,0.0,W,False,False,False,2.0,36.5,70.00311958405545,26.0,-0.5463289926043178
20848,Myriam Robitaille,Canada,0.0,W,False,False,False,1.0,44.0,70.00311958405545,28.0,-0.3488821814014087
20852,Rianne Stok,Netherlands,0.0,W,False,False,False,2.0,34.0,69.0,22.0,-0.583545232359298
20864,Chloee Kleespies,United States,0.0,W,False,False,False,1.0,55.0,74.0,23.0,-0.2999288421482603
20868,Victoria Gonzalez,Israel,0.0,W,False,False,False,1.0,34.5,70.00311958405545,43.0,-0.6082326404650096
20869,Giulia Rubini,Italy,0.0,W,False,False,False,1.0,38.5,70.00311958405545,32.0,-0.5334829753436754
20877,Makenzie Griffin,United States,0.0,W,False,False,False,2.0,39.0,72.0,24.0,0.3098061942592484
20889,Aly Fox,United States,0.0,W,False,False,False,1.0,33.5,68.0,25.0,-0.6034748562944012
20904,Leanne van Vegten,Netherlands,0.0,W,False,False,False,2.0,43.5,70.00311958405545,20.0,-0.4849011231606869
20918,Mabyn Thomas,United States,0.0,W,False,False,False,1.0,42.0,68.0,18.0,-0.6055365627683316
20927,Saofé Duval,France,0.0,W,False,False,False,1.0,36.0,70.00311958405545,16.0,-0.4771300756820267
20929,Denise De Vine,United States,0.0,W,False,False,False,2.0,39.0,68.0,31.0,-0.09211981305558128
20977,Maia Najul Rosas,Argentina,0.3,W,False,False,False,1.0,37.0,70.00311958405545,19.0,-0.24648429850909512
20978,Thainara Mylena Feitosa de Oliveira,Brazil,0.0,W,False,False,False,1.0,28.0,70.00311958405545,21.0,-0.5756155920749508
21023,Emma Glagau,Canada,0.25,W,False,False,False,2.0,38.5,70.00311958405545,17.0,-0.374521146341242
21024,Ruby Sorra,Canada,0.36,W,False,False,False,2.0,39.0,70.00311958405545,17.0,-0.256370122043137
21025,Ava Mann,Canada,0.0,W,False,False,False,1.0,43.0,70.00311958405545,20.0,-0.4784518877089736
21054,Kaylee Glagau,Canada,0.0,W,False,False,False,2.0,36.0,70.00311958405545,20.0,-0.4474207673757843
21079,Abril Cristina Flores Castro,Mexico,0.12,W,False,False,False,2.0,29.0,70.00311958405545,19.0,0.06335174234440494
21082,Patcharaporn Seehawong,Thailand,0.0,W,False,False,False,1.0,36.0,70.00311958405545,18.0,-0.5087955672379638
21083,Apinya Saengpaeng,Thailand,0.0,W,False,False,False,1.0,36.0,70.00311958405545,20.0,-0.5445844717417614
21120,Ibarra Cervantes Maria Celeste,Mexico,0.0,W,False,False,False,2.0,31.0,70.00311958405545,19.0,-0.39286484221947593
21129,Katharine Wuttunee,Canada,0.0,W,False,False,False,1.0,35.0,70.00311958405545,29.0,-0.16898610204829884
21142,Brodie Baker,Australia,0.0,W,False,False,False,1.0,35.0,70.00311958405545,20.0,-0.609818568521879
21143,Allysha Sims,Australia,0.0,W,False,False,False,1.0,35.0,70.00311958405545,22.0,-0.609818568521879
21144,Sarah Burton,Australia,0.0,W,False,False,False,1.0,34.5,70.00311958405545,20.0,-0.6066467124081402
21145,Annelies Jones,Australia,0.0,W,False,False,False,1.0,34.5,70.00311958405545,22.0,-0.6066467124081402
21146,Cassandra Dodd,Australia,0.0,W,False,False,False,1.0,33.5,70.00311958405545,18.0,-0.5103814952948332
21147,Charlotte Duncan,Australia,0.0,W,False,False,False,1.0,33.5,70.00311958405545,18.0,-0.6066467124081402
21148,Jesse Mann,Australia,0.0,W,False,False,False,1.0,31.0,70.00311958405545,18.0,-0.6066467124081402
21149,Jessica Ryder,Australia,0.0,W,False,False,False,1.0,31.0,70.0,30.0,-0.6066467124081402
21150,Tara Phillips,Australia,0.0,W,False,False,False,1.0,34.0,70.00311958405545,21.0,-0.320335476377759
21151,Ella Schabort,Australia,0.0,W,False,False,False,1.0,32.0,70.00311958405545,17.0,-0.5851311604161674
21152,Kasey Hogan,Australia,0.0,W,False,False,False,1.0,32.0,70.00311958405545,19.0,-0.572443735961212
21164,Farwizah Aina Ahmad Nizar,Malaysia,0.0,W,False,False,False,1.0,30.0,70.00311958405545,18.0,-0.583545232359298
21165,Maegan Jia Yin Beh,Malaysia,0.0,W,False,False,False,1.0,30.0,70.00311958405545,18.0,-0.609818568521879
21166,Shamsulrizal Nur Auni Maisarah,Malaysia,0.0,W,False,False,False,1.0,22.0,70.00311958405545,15.0,-0.583545232359298
21167,Kelly Yong,Malaysia,0.0,W,False,False,False,1.0,22.0,70.00311958405545,23.0,-0.609818568521879
21168,Ngoc Lan Nguyen Vu,Vietnam,0.0,W,False,False,False,1.0,35.5,70.00311958405545,26.0,-0.6066467124081402
21172,Kai Yun Alicia Tan,Singapore,0.0,W,False,False,False,1.0,31.5,70.00311958405545,21.0,-0.572443735961212
21173,Cecilia Hui Chin Soh,Singapore,0.0,W,False,False,False,1.0,31.5,67.0,21.0,-0.572443735961212
21174,Maho Yabumi,Japan,0.0,W,False,False,False,1.0,38.0,65.0,25.0,-0.3767414456208592
21196,Brianna Mears,Australia,0.0,W,False,False,False,1.0,47.0,70.00311958405545,19.0,-0.5192096228318506
21213,Alexandra Gusarova,Cyprus,0.0,W,False,False,False,1.0,32.0,70.00311958405545,14.0,-0.5803733762455591
21214,Saki Maruyama,Japan,0.0,W,False,False,False,1.0,34.0,70.00311958405545,31.0,-0.3346088288895838
21216,Danieke Prins,Netherlands,0.0,W,False,False,False,1.0,30.0,70.00311958405545,28.0,-0.4768659596521042
21217,Meike van Essen,Netherlands,0.0,W,False,False,False,1.0,30.0,70.00311958405545,25.0,-0.4768659596521042
